Districts,Year,Flood_Frequency,Mean_Duration,Human_fatality,Human_injured,Population,Corrected_Percent_Flooded_Area,Population_Exposure_Ratio,Flood_Risk_Index,Area_Exposure
Aurangabad,1990,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Jalna,1990,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Latur,1990,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Nanded,1990,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Mumbai,2006,1,6,125,14,2010685,0.908345993,5.74E-05,6.000344251,18263.97663
Dharashiv,2006,1,6,125,14,2010685,0.908345993,5.74E-05,6.000344251,18263.97663
Ahmednagar,2016,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Dhule,2016,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Jalgaon,2016,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Mumbai,2016,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Nandurbar,2016,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Nashik,2016,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Pune,2016,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Hingoli,2021,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Kolhapur,2021,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Nanded,2021,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Parbhani,2021,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Raigarh,2021,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Ratnagiri,2021,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Sindhudurg,2021,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Ahmednagar,2009,1,6,125,14,2010685,0.908345993,5.74E-05,6.000344251,18263.97663
Kolhapur,2009,1,6,125,14,2010685,0.908345993,5.74E-05,6.000344251,18263.97663
Raigarh,2009,1,6,125,14,2010685,0.908345993,5.74E-05,6.000344251,18263.97663
Ratnagiri,2009,1,6,125,14,2010685,0.908345993,5.74E-05,6.000344251,18263.97663
Sangli,2009,1,6,125,14,2010685,0.908345993,5.74E-05,6.000344251,18263.97663
Sindhudurg,2009,1,6,125,14,2010685,0.908345993,5.74E-05,6.000344251,18263.97663
Solapur,2009,1,6,125,14,2010685,0.908345993,5.74E-05,6.000344251,18263.97663
Ahmednagar,1988,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Mumbai,1988,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Nashik,2021,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Dharashiv,2021,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Pune,2021,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Pune,2001,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Solapur,2001,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Aizawl,1992,1,2,154,42,483635,2.065788746,0.000318422,2.000636844,9990.877402
Aizawl,1999,1,1,154,42,483635,2.065788746,0.000318422,1.000318422,9990.877402
Aizawl,2009,1,1,154,42,483635,2.065788746,0.000318422,1.000318422,9990.877402
Aizawl,2013,1,1,154,42,483635,2.065788746,0.000318422,1.000318422,9990.877402
Aizawl,2023,1,1,154,42,483635,2.065788746,0.000318422,1.000318422,9990.877402
Ajmer,1995,1,1,135,23,2985855,0.203556192,4.52E-05,1.000045213,6077.892737
Ajmer,1996,1,1,135,23,2985855,0.203556192,4.52E-05,1.000045213,6077.892737
Ajmer,2019,1,1,135,23,2985855,0.203556192,4.52E-05,1.000045213,6077.892737
Ajmer,2023,1,1,135,23,2985855,0.203556192,4.52E-05,1.000045213,6077.892737
Ajmer,2003,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Alwar,2003,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Banswara,2003,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Bharatpur,2003,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Churu,2003,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Jaisalmer,2003,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Jhunjhunu,2003,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Jodhpur,2003,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Sikar,2003,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Ajmer,1999,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Alwar,1999,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Baran,1999,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Bharatpur,1999,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Bhilwara,1999,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Churu,1999,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Dausa,1999,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Dholpur,1999,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Jhalawar,1999,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Kota,1999,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Alwar,1996,1,2,125,14,2010685,0.908345993,5.74E-05,2.00011475,18263.97663
Bharatpur,1996,1,2,125,14,2010685,0.908345993,5.74E-05,2.00011475,18263.97663
Ajmer,1975,1,7,125,14,2010685,0.908345993,5.74E-05,7.000401627,18263.97663
Alwar,1975,1,7,125,14,2010685,0.908345993,5.74E-05,7.000401627,18263.97663
Bharatpur,1975,1,7,125,14,2010685,0.908345993,5.74E-05,7.000401627,18263.97663
Sawai Madhopur,1975,1,7,125,14,2010685,0.908345993,5.74E-05,7.000401627,18263.97663
Ramgarh,1975,1,7,125,14,2010685,0.908345993,5.74E-05,7.000401627,18263.97663
Jaipur,1975,1,7,125,14,2010685,0.908345993,5.74E-05,7.000401627,18263.97663
Ajmer,2007,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Banswara,2007,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Jodhpur,2007,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Ajmer,2001,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Baran,2001,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Bhilwara,2001,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Bundi,2001,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Kota,2001,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Udaipur,2001,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Ajmer,2014,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Baran,2014,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Dausa,2014,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Jaipur,2014,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Tonk,2014,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Ajmer,1990,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Barmer,1990,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Bhilwara,1990,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Jodhpur,1990,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Pali,1990,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Sirohi,1990,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Ajmer,1979,1,14,125,14,2010685,0.908345993,5.74E-05,14.00080325,18263.97663
Bhilwara,1979,1,14,125,14,2010685,0.908345993,5.74E-05,14.00080325,18263.97663
Bundi,1979,1,14,125,14,2010685,0.908345993,5.74E-05,14.00080325,18263.97663
Jalore,1979,1,14,125,14,2010685,0.908345993,5.74E-05,14.00080325,18263.97663
Jodhpur,1979,1,14,125,14,2010685,0.908345993,5.74E-05,14.00080325,18263.97663
Kota,1979,1,14,125,14,2010685,0.908345993,5.74E-05,14.00080325,18263.97663
Nagpur,1979,1,14,125,14,2010685,0.908345993,5.74E-05,14.00080325,18263.97663
Pali,1979,1,14,125,14,2010685,0.908345993,5.74E-05,14.00080325,18263.97663
Sawai Madhopur,1979,1,14,125,14,2010685,0.908345993,5.74E-05,14.00080325,18263.97663
Sikar,1979,1,14,125,14,2010685,0.908345993,5.74E-05,14.00080325,18263.97663
Tonk,1979,1,14,125,14,2010685,0.908345993,5.74E-05,14.00080325,18263.97663
Ajmer,1993,1,12,125,14,2010685,0.908345993,5.74E-05,12.0006885,18263.97663
Bhilwara,1993,1,12,125,14,2010685,0.908345993,5.74E-05,12.0006885,18263.97663
Churu,1993,1,12,125,14,2010685,0.908345993,5.74E-05,12.0006885,18263.97663
Ganganagar,1993,1,12,125,14,2010685,0.908345993,5.74E-05,12.0006885,18263.97663
Kota,1993,1,12,125,14,2010685,0.908345993,5.74E-05,12.0006885,18263.97663
Jaisalmer,1993,1,12,125,14,2010685,0.908345993,5.74E-05,12.0006885,18263.97663
Jodhpur,1993,1,12,125,14,2010685,0.908345993,5.74E-05,12.0006885,18263.97663
Ajmer,1997,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Kota,1997,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Sirohi,1997,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Alwar,1995,1,2,125,14,2010685,0.908345993,5.74E-05,2.00011475,18263.97663
Bikaner,1997,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Akharpur,1982,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Deoria,1982,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Gorakhpur,1982,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Akola,1985,1,1,106,14,2032614,0.605435381,5.21E-05,1.00005215,12306.16432
Akola,1988,2,2,106,14,2032614,0.605435381,5.21E-05,4.000208598,12306.16432
Akola,1994,1,1,106,14,2032614,0.605435381,5.21E-05,1.00005215,12306.16432
Akola,2004,1,1,106,14,2032614,0.605435381,5.21E-05,1.00005215,12306.16432
Akola,2021,2,1,106,14,2032614,0.605435381,5.21E-05,2.000104299,12306.16432
Akola,2022,1,4,106,14,2032614,0.605435381,5.21E-05,4.000208598,12306.16432
Akola,2023,3,1.333333333,106,14,2032614,0.605435381,5.21E-05,4.000208598,12306.16432
Amravati,1994,1,14,125,14,2010685,0.908345993,5.74E-05,14.00080325,18263.97663
Bhandara,1994,1,14,125,14,2010685,0.908345993,5.74E-05,14.00080325,18263.97663
Buldhana,1994,1,14,125,14,2010685,0.908345993,5.74E-05,14.00080325,18263.97663
Chandrapur,1994,1,14,125,14,2010685,0.908345993,5.74E-05,14.00080325,18263.97663
Gadchiroli,1994,1,14,125,14,2010685,0.908345993,5.74E-05,14.00080325,18263.97663
Nagpur,1994,1,14,125,14,2010685,0.908345993,5.74E-05,14.00080325,18263.97663
Wardha,1994,1,14,125,14,2010685,0.908345993,5.74E-05,14.00080325,18263.97663
Yavatmal,1994,1,14,125,14,2010685,0.908345993,5.74E-05,14.00080325,18263.97663
Amravati,2010,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Washim,2010,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Amravati,1988,1,2,125,14,2010685,0.908345993,5.74E-05,2.00011475,18263.97663
Buldhana,1988,1,2,125,14,2010685,0.908345993,5.74E-05,2.00011475,18263.97663
Yavatmal,1988,1,2,125,14,2010685,0.908345993,5.74E-05,2.00011475,18263.97663
Akola,2016,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Amravati,2016,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Chandrapur,2016,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Gadchiroli Yavotmal,2016,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Washim,2016,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Akola,2015,1,9,125,14,2010685,0.908345993,5.74E-05,9.000516377,18263.97663
Amravati,2015,1,9,125,14,2010685,0.908345993,5.74E-05,9.000516377,18263.97663
Chandrapur,2015,1,9,125,14,2010685,0.908345993,5.74E-05,9.000516377,18263.97663
Nagpur,2015,1,9,125,14,2010685,0.908345993,5.74E-05,9.000516377,18263.97663
Wardha,2015,1,9,125,14,2010685,0.908345993,5.74E-05,9.000516377,18263.97663
Akola,2005,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Amravati,2005,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Wardha,2005,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Washim,2005,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Yavatmal,2005,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
Akola,2020,1,2,125,14,2010685,0.908345993,5.74E-05,2.00011475,18263.97663
Beed,2020,1,2,125,14,2010685,0.908345993,5.74E-05,2.00011475,18263.97663
Hingoli,2020,1,2,125,14,2010685,0.908345993,5.74E-05,2.00011475,18263.97663
Kolhapur,2020,1,2,125,14,2010685,0.908345993,5.74E-05,2.00011475,18263.97663
Nanded,2020,1,2,125,14,2010685,0.908345993,5.74E-05,2.00011475,18263.97663
Parbhani,2020,1,2,125,14,2010685,0.908345993,5.74E-05,2.00011475,18263.97663
Palghar,2020,1,2,125,14,2010685,0.908345993,5.74E-05,2.00011475,18263.97663
Raigarh,2020,1,2,125,14,2010685,0.908345993,5.74E-05,2.00011475,18263.97663
Ratnagiri,2020,1,2,125,14,2010685,0.908345993,5.74E-05,2.00011475,18263.97663
Sangli,2020,1,2,125,14,2010685,0.908345993,5.74E-05,2.00011475,18263.97663
Sindhudurg,2020,1,2,125,14,2010685,0.908345993,5.74E-05,2.00011475,18263.97663
Thane,2020,1,2,125,14,2010685,0.908345993,5.74E-05,2.00011475,18263.97663
Beed,2021,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Aurangabad,2021,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Buldhana,2021,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Gondia,2021,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Jalgaon,2021,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Jalna,2021,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Latur,2021,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Washim,2021,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Yavatmal,2021,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Bhandara,2005,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Chandrapur,2005,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Nagpur,2005,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Akola,2019,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Gadchiroli,2019,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Akola,1992,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Mumbai,1992,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Yavatmal,1992,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Alappuzha,1979,1,10,170,70,2167462,12.40641849,7.84E-05,10.00078433,268904.4063
Alappuzha,1984,1,1,170,70,2167462,12.40641849,7.84E-05,1.000078433,268904.4063
Alappuzha,1993,1,1,170,70,2167462,12.40641849,7.84E-05,1.000078433,268904.4063
Alappuzha,2020,2,1,170,70,2167462,12.40641849,7.84E-05,2.000156865,268904.4063
Alappuzha,2021,1,9,170,70,2167462,12.40641849,7.84E-05,9.000705895,268904.4063
Alappuzha,2022,1,1,170,70,2167462,12.40641849,7.84E-05,1.000078433,268904.4063
Alappuzha,2023,1,5,170,70,2167462,12.40641849,7.84E-05,5.000392164,268904.4063
Ernakulam,1993,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Idukki,1993,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Kollam,1993,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Pathanamthitta,1993,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Thiruvananthapuram,1993,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Thrissur,1993,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Alappuzha,2019,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Ernakulam,2019,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Idukki,2019,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Kannur,2019,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Kasaragod,2019,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Kollam,2019,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Kottayam,2019,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Kozhikode,2019,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Malappuram,2019,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Palakkad,2019,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Pathanamthitta,2019,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Thiruvananthapuram,2019,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Thrissur,2019,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Wayanad,2019,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Alappuzha,2018,1,30,125,14,2010685,0.908345993,5.74E-05,30.00172126,18263.97663
Ernakulam,2018,1,30,125,14,2010685,0.908345993,5.74E-05,30.00172126,18263.97663
Idukki,2018,1,30,125,14,2010685,0.908345993,5.74E-05,30.00172126,18263.97663
Kannur,2018,1,30,125,14,2010685,0.908345993,5.74E-05,30.00172126,18263.97663
Kasaragod,2018,1,30,125,14,2010685,0.908345993,5.74E-05,30.00172126,18263.97663
Kollam,2018,1,30,125,14,2010685,0.908345993,5.74E-05,30.00172126,18263.97663
Kottayam,2018,1,30,125,14,2010685,0.908345993,5.74E-05,30.00172126,18263.97663
Kozhikode,2018,1,30,125,14,2010685,0.908345993,5.74E-05,30.00172126,18263.97663
Malappuram,2018,1,30,125,14,2010685,0.908345993,5.74E-05,30.00172126,18263.97663
Palakkad,2018,1,30,125,14,2010685,0.908345993,5.74E-05,30.00172126,18263.97663
Pathanamthitta,2018,1,30,125,14,2010685,0.908345993,5.74E-05,30.00172126,18263.97663
Thrissur,2018,1,30,125,14,2010685,0.908345993,5.74E-05,30.00172126,18263.97663
Thiruvananthapuram,2018,1,30,125,14,2010685,0.908345993,5.74E-05,30.00172126,18263.97663
Wayanad,2018,1,30,125,14,2010685,0.908345993,5.74E-05,30.00172126,18263.97663
Alappuzha,1994,1,7,125,14,2010685,0.908345993,5.74E-05,7.000401627,18263.97663
Ernakulam,1994,1,7,125,14,2010685,0.908345993,5.74E-05,7.000401627,18263.97663
Idukki,1994,1,7,125,14,2010685,0.908345993,5.74E-05,7.000401627,18263.97663
Kannur,1994,1,7,125,14,2010685,0.908345993,5.74E-05,7.000401627,18263.97663
Kasaragod,1994,1,7,125,14,2010685,0.908345993,5.74E-05,7.000401627,18263.97663
Kollam,1994,1,7,125,14,2010685,0.908345993,5.74E-05,7.000401627,18263.97663
Kottayam,1994,1,7,125,14,2010685,0.908345993,5.74E-05,7.000401627,18263.97663
Pathanamthitta,1994,1,7,125,14,2010685,0.908345993,5.74E-05,7.000401627,18263.97663
Thiruvananthapuram,1994,1,7,125,14,2010685,0.908345993,5.74E-05,7.000401627,18263.97663
Thrissur,1994,1,7,125,14,2010685,0.908345993,5.74E-05,7.000401627,18263.97663
Alappuzha,2010,1,5,125,14,2010685,0.908345993,5.74E-05,5.000286876,18263.97663
Ernakulam,2010,1,5,125,14,2010685,0.908345993,5.74E-05,5.000286876,18263.97663
Idukki,2010,1,5,125,14,2010685,0.908345993,5.74E-05,5.000286876,18263.97663
Kasaragod,2010,1,5,125,14,2010685,0.908345993,5.74E-05,5.000286876,18263.97663
Kochi,2010,1,5,125,14,2010685,0.908345993,5.74E-05,5.000286876,18263.97663
Kottayam,2010,1,5,125,14,2010685,0.908345993,5.74E-05,5.000286876,18263.97663
Kozhikode,2010,1,5,125,14,2010685,0.908345993,5.74E-05,5.000286876,18263.97663
Malappuram,2010,1,5,125,14,2010685,0.908345993,5.74E-05,5.000286876,18263.97663
Palakkad,2010,1,5,125,14,2010685,0.908345993,5.74E-05,5.000286876,18263.97663
Pathanamthitta,2010,1,5,125,14,2010685,0.908345993,5.74E-05,5.000286876,18263.97663
Thrissur,2010,1,5,125,14,2010685,0.908345993,5.74E-05,5.000286876,18263.97663
Thiruvananthapuram,2010,1,5,125,14,2010685,0.908345993,5.74E-05,5.000286876,18263.97663
Wayanad,2010,1,5,125,14,2010685,0.908345993,5.74E-05,5.000286876,18263.97663
Kozhikode,1994,1,14,125,14,2010685,0.908345993,5.74E-05,14.00080325,18263.97663
Malappuram,1994,1,14,125,14,2010685,0.908345993,5.74E-05,14.00080325,18263.97663
Palakkad,1994,1,14,125,14,2010685,0.908345993,5.74E-05,14.00080325,18263.97663
Alappuzha,2011,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Ernakulam,2011,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Idukki,2011,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Kottayam,2011,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Malappuram,2011,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Pathanamthitta,2011,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Thiruvananthapuram,2011,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Thrissur,2011,1,4,125,14,2010685,0.908345993,5.74E-05,4.000229501,18263.97663
Alappuzha,2006,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Ernakulam,2006,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Kannur,2006,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Kollam,2006,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Kozhikode,2006,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Palakkad,2006,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Thrissur,2006,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Wayanad,2006,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Ernakulam,2020,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Kollam,2020,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Kottayam,2020,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Alappuzha,2009,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Ernakulam,2009,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Kollam,2009,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Kozhikode,2009,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Malappuram,2009,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Pathanamthitta,2009,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Thrissur,2009,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Thiruvananthapuram,2009,1,1,125,14,2010685,0.908345993,5.74E-05,1.000057375,18263.97663
Alappuzha,2013,1,3,125,14,2010685,0.908345993,5.74E-05,3.000172126,18263.97663
